5.25666	0.68829	5.26427	0.061171	0.0846271	5.51894	0.648233	5.27175	0.694234	5.17763	0.0588279	0.130074	5.16867	0.304413	3.75637	2.53618	19	5.25442	0.32182	1477010443900000
5.51621	0.695836	5.28574	0.0596908	0.0747018	5.22834	0.639362	5.53013	0.710295	5.17526	0.0653316	0.136779	5.16422	0.337868	3.75637	1.31374	20	5.27633	0.315323	1477010443950000
5.81659	0.70715	5.33353	0.0584537	0.0675163	6.022	0.708619	5.78828	0.728072	5.17278	0.0721706	0.143463	5.15932	0.372999	2.21619	1.31374	21	5.32442	0.311587	1477010444000000
6.06164	0.637944	5.25201	0.00686598	-0.01942	5.89392	0.373584	6.04618	0.747647	5.1702	0.0793437	0.150124	5.15393	0.409793	2.21619	4.66133	22	5.25189	0.03606	1477010444050000
6.32218	0.742402	5.25055	0.0696999	0.0770887	6.34249	0.948833	6.30379	0.769103	5.16751	0.0868499	0.156761	5.14803	0.448233	2.85435	4.66133	23	5.2378	0.365666	1477010444100000
6.57329	0.7747	5.20826	0.0818064	0.089042	6.62134	0.836138	6.5611	0.792523	5.16471	0.0946879	0.163373	5.14157	0.488305	2.85435	0.611893	24	5.19084	0.425593	1477010444150000
6.82598	0.77	5.1994	0.071171	0.0675587	6.78214	0.714036	6.81808	0.817988	5.1618	0.102857	0.169959	5.13452	0.52999	0.30262	0.611893	25	5.18623	0.369734	1477010444200000
7.07037	0.755866	5.11064	0.0559861	0.0413146	7.29121	0.630741	7.07469	0.845578	5.1588	0.111355	0.176519	5.12685	0.573269	0.30262	3.67417	26	5.10264	0.285976	1477010444250000
7.29432	0.834178	5.07391	0.0942787	0.090435	7.13735	0.957217	7.3309	0.875373	5.15569	0.120181	0.183051	5.11851	0.618123	2.3307	3.67417	27	5.05138	0.477653	1477010444300000
7.58576	0.847821	5.17252	0.0914054	0.0804958	8.08349	0.819605	7.58668	0.907449	5.15249	0.129333	0.189554	5.10946	0.664531	2.3307	4.34944	28	5.15092	0.472138	1477010444350000
7.8397	0.823185	5.16506	0.0699033	0.0469534	7.80533	0.719126	7.84199	0.941886	5.14919	0.138811	0.196027	5.09966	0.712469	0.763695	4.34944	29	5.15245	0.360761	1477010444400000
8.08996	0.84205	5.10414	0.0723969	0.0465064	8.40453	0.884557	8.0968	0.978759	5.14579	0.148612	0.202468	5.08907	0.761915	0.763695	2.6454	30	5.09077	0.369201	1477010444450000
8.33022	0.85573	5.08581	0.0727287	0.0439838	8.24796	0.840322	8.35106	1.01814	5.14231	0.158735	0.208879	5.07766	0.812843	0.365286	2.6454	31	5.07237	0.369559	1477010444500000
8.59775	0.944295	5.173	0.110187	0.0899965	8.45858	1.41118	8.60472	1.06011	5.13873	0.169179	0.215255	5.06537	0.865226	0.365286	6.30567	32	5.14163	0.568845	1477010444550000
8.83714	0.999293	5.15289	0.128459	0.107671	8.74615	1.04858	8.85775	1.10473	5.13507	0.179942	0.221599	5.05216	0.919037	0.602502	6.30567	33	5.11043	0.660116	1477010444600000
9.12583	1.03875	5.20666	0.135034	0.10885	9.8809	1.1419	9.1101	1.15208	5.13132	0.191022	0.227907	5.03798	0.974245	0.602502	6.77731	34	5.15926	0.700944	1477010444650000
9.365	1.06869	5.18216	0.13858	0.106601	9.25579	1.04913	9.36172	1.20223	5.12748	0.202417	0.234179	5.0228	1.03082	0.64079	6.77731	35	5.13248	0.715848	1477010444700000
9.64336	1.14178	5.23181	0.160519	0.127414	10.1016	1.52474	9.61255	1.25524	5.12357	0.214126	0.240414	5.00656	1.08873	0.64079	4.3763	36	5.16455	0.836205	1477010444750000
9.91726	1.26629	5.26561	0.205695	0.176469	10.0484	1.44598	9.86254	1.31118	5.11958	0.226147	0.246611	4.98922	1.14794	2.94825	4.3763	37	5.1546	1.07549	1477010444800000
10.1658	1.35736	5.20639	0.234336	0.203832	10.5377	1.72555	10.1117	1.37011	5.11551	0.238478	0.252769	4.97074	1.20841	2.94825	4.81512	38	5.06409	1.20891	1477010444850000
10.3922	1.43627	5.17646	0.254653	0.217066	10.2492	1.45907	10.3598	1.4321	5.11137	0.251116	0.258887	4.95106	1.2701	1.11471	4.81512	39	5.00952	1.304	1477010444900000
10.6242	1.52293	5.08824	0.279698	0.239009	10.9084	1.70343	10.6069	1.49721	5.10717	0.26406	0.264964	4.93014	1.33298	1.11471	4.15613	40	4.8905	1.40468	1477010444950000
10.8515	1.552	5.05514	0.272847	0.215634	10.7313	1.45265	10.853	1.56549	5.10289	0.277309	0.271	4.90794	1.39701	1.35682	4.15613	41	4.86814	1.36223	1477010445000000
11.1167	1.60376	5.09456	0.272413	0.200185	11.4783	1.42876	11.0979	1.637	5.09855	0.290859	0.276993	4.8844	1.46213	1.35682	1.92867	42	4.90669	1.37072	1477010445050000
11.3968	1.64737	5.13129	0.266626	0.179694	11.587	1.61462	11.3416	1.71179	5.09414	0.304708	0.282942	4.85948	1.52832	1.99251	1.92867	43	4.94998	1.35198	1477010445100000
11.6283	1.70528	5.08247	0.27312	0.178008	11.4763	1.53917	11.584	1.78992	5.08968	0.318855	0.288846	4.83313	1.59551	1.99251	0.935331	44	4.89408	1.37093	1477010445150000
11.8591	1.7683	5.06344	0.280283	0.176004	11.7788	1.74591	11.8251	1.87144	5.08516	0.333298	0.294705	4.80531	1.66366	0.362778	0.935331	45	4.86585	1.40069	1477010445200000
12.1143	1.85831	5.11938	0.295297	0.181927	12.136	2.14937	12.0647	1.95639	5.08058	0.348033	0.300517	4.77598	1.73273	0.362778	1.34042	46	4.89779	1.48986	1477010445250000
12.3581	1.88506	5.10014	0.281394	0.153081	12.3226	1.78353	12.3029	2.04482	5.07596	0.363059	0.306282	4.74508	1.80265	0.734779	1.34042	47	4.89955	1.41628	1477010445300000
12.6139	1.94525	5.14326	0.280856	0.140846	12.5457	1.77728	12.5394	2.13677	5.07128	0.378373	0.311998	4.71257	1.87338	0.734779	0.9339	48	4.94174	1.4256	1477010445350000
12.8141	2.07997	5.11021	0.322667	0.184763	12.5924	2.17509	12.7743	2.23227	5.06656	0.393973	0.317665	4.67842	1.94485	3.30545	0.9339	49	4.84649	1.62043	1477010445400000
13.0801	2.18684	5.20127	0.337797	0.188265	13.2198	2.6644	13.0075	2.33137	5.0618	0.409856	0.323282	4.64258	2.01701	3.30545	3.4266	50	4.90734	1.72375	1477010445450000
13.2833	2.32829	5.17333	0.377598	0.226546	13.0875	2.40708	13.2388	2.43409	5.057	0.42602	0.328848	4.605	2.08981	2.52978	3.4266	51	4.80888	1.90735	1477010445500000
13.4632	2.47595	5.06158	0.425257	0.278613	12.7087	3.12439	13.4682	2.54047	5.05217	0.442462	0.334362	4.56565	2.16317	2.52978	10.901	52	4.61076	2.08818	1477010445550000
13.7128	2.59025	5.09072	0.44026	0.27961	13.836	2.62479	13.6955	2.65053	5.0473	0.459181	0.339823	4.52448	2.23703	0.851126	10.901	53	4.60527	2.16954	1477010445600000
13.9323	2.70444	5.06963	0.458735	0.286747	13.8302	2.73893	13.9208	2.7643	5.0424	0.476172	0.34523	4.48147	2.31134	0.851126	0.211902	54	4.5455	2.24491	1477010445650000
14.1608	2.85732	5.09459	0.49043	0.307918	14.2106	2.94205	14.1439	2.88179	5.03748	0.493433	0.350583	4.43656	2.38601	0.581908	0.211902	55	4.4941	2.39958	1477010445700000
14.4106	2.96581	5.16092	0.490789	0.282921	14.5568	2.87021	14.3646	3.00303	5.03253	0.510962	0.355881	4.38974	2.46099	0.581908	1.50956	56	4.55173	2.43246	1477010445750000
14.6182	3.03691	5.10613	0.484983	0.259098	14.4616	2.90734	14.583	3.12802	5.02756	0.528756	0.361122	4.34097	2.5362	2.26518	1.50956	57	4.5173	2.38044	1477010445800000
14.8489	3.18992	5.16621	0.508115	0.267233	14.6754	3.96041	14.7989	3.25679	5.02257	0.546812	0.366307	4.29021	2.61157	2.26518	3.78895	58	4.51353	2.51352	1477010445850000
15.0559	3.3827	5.18996	0.553391	0.306254	15.0261	3.5067	15.0122	3.38932	5.01757	0.565128	0.371433	4.23744	2.68703	1.10832	3.78895	59	4.41534	2.72771	1477010445900000
15.2665	3.55044	5.17654	0.586513	0.332204	15.3685	4.14761	15.2228	3.52563	5.01256	0.583699	0.376501	4.18263	2.76249	1.10832	2.5239	60	4.31141	2.86501	1477010445950000
15.48	3.73731	5.20675	0.621144	0.353877	15.5236	3.82936	15.4306	3.66572	5.00754	0.602525	0.381509	4.12575	2.83789	0.631891	2.5239	61	4.2342	3.03015	1477010446000000
15.6916	3.87201	5.19275	0.630927	0.344624	15.7234	3.4105	15.6355	3.80957	5.00251	0.6216	0.386458	4.06678	2.91315	0.631891	0.991347	62	4.19304	3.06317	1477010446050000
15.9138	4.01377	5.19797	0.63975	0.334247	15.9774	4.00094	15.8375	3.95719	4.99749	0.640923	0.391345	4.00571	2.98817	0.2353	0.991347	63	4.17005	3.10316	1477010446100000
16.1087	4.17887	5.15231	0.668654	0.35733	16.3376	4.21632	16.0363	4.10854	4.99246	0.66049	0.39617	3.94251	3.0629	0.2353	1.77328	64	4.0428	3.19408	1477010446150000
16.3063	4.37279	5.17735	0.700245	0.37366	16.3313	4.44499	16.2319	4.26363	4.98744	0.680299	0.400933	3.87716	3.13723	0.360922	1.77328	65	3.95904	3.33631	1477010446200000
16.5163	4.537	5.1947	0.712797	0.364442	16.7586	4.48231	16.4242	4.42242	4.98243	0.700345	0.405632	3.80966	3.21109	0.360922	0.652489	66	3.92997	3.39708	1477010446250000
16.695	4.70409	5.17449	0.733081	0.367298	16.6039	4.67344	16.613	4.5849	4.97743	0.720627	0.410268	3.74	3.28438	0.480936	0.652489	67	3.84525	3.46257	1477010446300000
16.8467	4.90044	5.08514	0.78253	0.423118	16.9236	5.10119	16.7983	4.75103	4.97244	0.74114	0.414838	3.66817	3.35704	0.480936	4.50238	68	3.60603	3.58541	1477010446350000
17.0111	5.12411	5.11336	0.823191	0.446279	16.9955	5.21099	16.9799	4.92077	4.96747	0.761882	0.419343	3.59416	3.42897	0.520695	4.50238	69	3.4765	3.74972	1477010446400000
17.1804	5.2964	5.08124	0.842788	0.447299	17.3421	4.64623	17.1579	5.09409	4.96252	0.782849	0.423782	3.51797	3.50008	0.520695	1.74814	70	3.38097	3.79315	1477010446450000
17.3405	5.47555	5.06255	0.862515	0.444493	17.2894	5.43542	17.3319	5.27094	4.9576	0.804038	0.428154	3.4396	3.57028	0.22389	1.74814	71	3.29334	3.84491	1477010446500000
17.4958	5.64729	5.01451	0.883162	0.448963	17.6463	4.74597	17.5019	5.45128	4.9527	0.825446	0.432459	3.35907	3.63949	0.22389	3.25864	72	3.18276	3.87496	1477010446550000
17.6907	5.768	4.96606	0.869037	0.406057	17.7853	5.62476	17.6679	5.63506	4.94783	0.847069	0.436695	3.27637	3.70762	1.94538	3.25864	73	3.2059	3.79262	1477010446600000
17.8329	5.96692	4.9309	0.903596	0.432652	17.9216	6.07151	17.8297	5.82221	4.943	0.868904	0.440862	3.19151	3.77458	1.94538	1.0583	74	3.05119	3.8735	1477010446650000
18.008	6.15445	4.94306	0.915278	0.420526	18.1263	6.16985	17.9872	6.01269	4.9382	0.890947	0.444959	3.10453	3.84027	0.758253	1.0583	75	3.01314	3.91853	1477010446700000
18.157	6.36288	4.95689	0.939706	0.424267	18.1245	6.79027	18.1402	6.20641	4.93344	0.913195	0.448987	3.01542	3.90462	0.758253	0.673576	76	2.92469	4.00211	1477010446750000
18.2787	6.59868	4.97982	0.978823	0.445263	18.2164	6.66138	18.2888	6.40332	4.92872	0.935644	0.452943	2.92421	3.96753	0.503551	0.673576	77	2.77874	4.13246	1477010446800000
18.4096	6.81363	4.97638	1.00726	0.455619	18.4022	7.02231	18.4328	6.60333	4.92404	0.958291	0.456828	2.83093	4.0289	0.503551	0.235213	78	2.65828	4.20688	1477010446850000
18.5592	6.94879	4.89741	1.00034	0.421734	18.5422	6.76013	18.572	6.80638	4.91942	0.981133	0.46064	2.7356	4.08867	2.22134	0.235213	79	2.64469	4.12192	1477010446900000
18.7086	7.15483	4.92973	1.00896	0.399033	18.8089	7.24388	18.7064	7.01237	4.91484	1.00417	0.46438	2.63825	4.14672	2.22134	0.664832	80	2.62627	4.17193	1477010446950000
18.9074	7.29095	4.88609	0.984174	0.346909	19.1441	7.18344	18.8359	7.22122	4.91032	1.02738	0.468047	2.53893	4.20299	4.09038	0.664832	81	2.7047	4.06921	1477010447000000
18.9944	7.49632	4.81756	1.02714	0.39131	18.5479	7.4012	18.9604	7.43283	4.90586	1.05079	0.47164	2.43767	4.25737	4.09038	4.07004	82	2.49197	4.12298	1477010447050000
19.0853	7.75769	4.86538	1.07297	0.421705	19.0138	7.8688	19.0798	7.64712	4.90145	1.07437	0.475158	2.3345	4.3098	1.14373	4.07004	83	2.32331	4.27483	1477010447100000
19.2062	7.96498	4.86618	1.08759	0.411589	19.3089	7.67375	19.1939	7.86397	4.89711	1.09813	0.478601	2.22949	4.36017	1.14373	0.297501	84	2.26093	4.30905	1477010447150000
19.2856	8.18024	4.84572	1.11861	0.424039	19.132	8.12845	19.3028	8.08329	4.89283	1.12206	0.481969	2.12266	4.40842	1.38248	0.297501	85	2.11728	4.35869	1477010447200000
19.3849	8.39097	4.84738	1.13402	0.410471	19.0239	8.17194	19.4062	8.30497	4.88863	1.14615	0.48526	2.01409	4.45445	1.38248	2.28469	86	2.05055	4.3923	1477010447250000
19.4808	8.53857	4.74847	1.13715	0.391611	19.347	8.30741	19.5042	8.5289	4.88449	1.17042	0.488475	1.90381	4.49819	3.94299	2.28469	87	1.99524	4.30894	1477010447300000
19.5715	8.74792	4.72539	1.16083	0.401301	19.6843	8.35902	19.5966	8.75494	4.88042	1.19484	0.491613	1.7919	4.53956	3.94299	0.574065	88	1.88343	4.33382	1477010447350000
19.7345	8.92024	4.70122	1.14397	0.358953	20.0039	8.8906	19.6835	8.983	4.87643	1.21942	0.494673	1.67841	4.57848	4.17757	0.574065	89	1.94623	4.27945	1477010447400000
19.8071	9.14254	4.6789	1.17905	0.388576	19.6061	9.48659	19.7645	9.21294	4.87251	1.24416	0.497655	1.56341	4.61488	4.17757	1.02435	90	1.7864	4.32445	1477010447450000
19.938	9.3666	4.7097	1.18391	0.371432	20.1574	9.45949	19.8398	9.44463	4.86868	1.26904	0.500558	1.44697	4.64869	2.98006	1.02435	91	1.77701	4.3616	1477010447500000
19.9823	9.58984	4.66256	1.23143	0.421691	19.6163	9.76606	19.9093	9.67795	4.86493	1.29407	0.503383	1.32916	4.67984	2.98006	2.71352	92	1.55211	4.39664	1477010447550000
20.0697	9.82868	4.69336	1.25196	0.420712	20.1573	9.90876	19.9728	9.91275	4.86127	1.31923	0.506127	1.21005	4.70826	0.739954	2.71352	93	1.4712	4.45682	1477010447600000
20.1302	10.0771	4.73513	1.27801	0.419935	19.1911	11.5493	20.0303	10.1489	4.85769	1.34454	0.508793	1.08972	4.73389	0.739954	7.14026	94	1.36668	4.53362	1477010447650000
20.1779	10.3488	4.7909	1.31522	0.437744	20.166	10.4687	20.0818	10.3863	4.85421	1.36998	0.511377	0.968259	4.75666	0.892254	7.14026	95	1.21115	4.63529	1477010447700000
20.1929	10.5857	4.76063	1.36505	0.484142	19.6775	10.803	20.1271	10.6247	4.85081	1.39555	0.513881	0.845742	4.77652	0.892254	2.92114	96	0.972592	4.66022	1477010447750000
20.2512	10.8577	4.81974	1.39142	0.485631	20.371	11.0109	20.1663	10.864	4.84751	1.42124	0.516304	0.722256	4.7934	2.01079	2.92114	97	0.859932	4.74241	1477010447800000
20.2803	11.1139	4.84974	1.42019	0.485983	19.4335	12.3402	20.1993	11.1041	4.84431	1.44706	0.518645	0.597892	4.80727	2.01079	4.8819	98	0.727626	4.79485	1477010447850000
20.3145	11.3523	4.8477	1.44386	0.485314	20.3164	11.3483	20.2261	11.3449	4.8412	1.47299	0.520904	0.472738	4.81807	0.00120395	4.8819	99	0.613694	4.8087	1477010447900000
20.2586	11.6024	4.80802	1.52443	0.579719	19.2063	12.2418	20.2466	11.5861	4.8382	1.49904	0.523081	0.346889	4.82575	0.00120395	10.5886	100	0.22283	4.80285	1477010447950000
20.3307	11.842	4.81629	1.52781	0.550998	20.6141	11.9422	20.2608	11.8275	4.83529	1.52519	0.525176	0.220439	4.83027	4.82657	10.5886	101	0.206986	4.81184	1477010448000000
20.3577	12.0758	4.83184	1.53028	0.499596	19.966	11.9688	20.2687	12.0692	4.83249	1.55145	0.527187	0.093487	4.83159	4.82657	3.74419	102	0.195732	4.82788	1477010448050000
20.3443	12.3619	4.89748	1.56782	0.511878	20.3263	12.4966	20.2701	12.3108	4.8298	1.57781	0.529115	-0.0338694	4.82968	1.10601	3.74419	103	0.0145869	4.89746	1477010448100000
20.2934	12.6011	4.86574	1.62834	0.574724	20.0192	12.4823	20.2652	12.5522	4.82722	1.60426	0.53096	-0.161529	4.82451	1.10601	3.16607	104	-0.279848	4.85768	1477010448150000
20.3188	12.8401	4.85955	1.6399	0.556019	20.498	12.8924	20.254	12.7933	4.82474	1.63081	0.532721	-0.28939	4.81605	1.88347	3.16607	105	-0.335539	4.84796	1477010448200000
20.3062	13.0717	4.84098	1.66618	0.558006	20.9151	12.2555	20.2363	13.0339	4.82237	1.65745	0.534397	-0.417348	4.80428	1.88347	2.10592	106	-0.461032	4.81898	1477010448250000
20.2711	13.2851	4.80116	1.69604	0.561135	20.1943	13.1688	20.2122	13.2738	4.82012	1.68417	0.53599	-0.545298	4.78918	1.03204	2.10592	107	-0.599732	4.76355	1477010448300000
20.2327	13.5199	4.80232	1.72173	0.552186	19.858	13.5236	20.1818	13.5129	4.81798	1.71097	0.537498	-0.673135	4.77072	1.03204	1.29915	108	-0.722072	4.74772	1477010448350000
20.2123	13.7781	4.83139	1.74249	0.544017	20.3245	13.8896	20.1449	13.7509	4.81595	1.73784	0.53892	-0.800753	4.74892	1.31453	1.29915	109	-0.825445	4.76035	1477010448400000
20.1563	14.0057	4.81423	1.77944	0.563241	20.3387	13.5307	20.1017	13.9878	4.81404	1.76479	0.540258	-0.928043	4.72374	1.31453	0.841199	110	-0.9972	4.70982	1477010448450000
20.101	14.2605	4.84514	1.80848	0.563462	20.1216	14.337	20.0521	14.2233	4.81225	1.7918	0.54151	-1.0549	4.69521	0.346214	0.841199	111	-1.14082	4.70892	1477010448500000
20.0292	14.4895	4.84154	1.83977	0.564853	19.6717	14.4038	19.9962	14.4573	4.81058	1.81888	0.542677	-1.18121	4.66331	0.346214	1.37717	112	-1.2866	4.66746	1477010448550000
19.9204	14.7437	4.8879	1.88326	0.580246	19.781	14.773	19.934	14.6897	4.80903	1.84601	0.543759	-1.30687	4.62805	1.18561	1.37717	113	-1.50255	4.65123	1477010448600000
19.8543	14.962	4.86898	1.89911	0.5528	20.1149	14.0165	19.8655	14.9202	4.80759	1.8732	0.544754	-1.43177	4.58944	1.18561	3.41199	114	-1.56999	4.60892	1477010448650000
19.8241	15.1798	4.83114	1.90798	0.533569	20.0208	15.2053	19.7908	15.1486	4.80628	1.90044	0.545663	-1.55581	4.54751	2.18699	3.41199	115	-1.59831	4.5591	1477010448700000
19.6908	15.3897	4.80903	1.98638	0.639461	20.0157	15.3443	19.7099	15.3749	4.80509	1.92772	0.546486	-1.67887	4.50226	2.18699	7.82591	116	-1.94152	4.39969	1477010448750000
19.6617	15.5781	4.73054	1.994	0.615142	19.9131	15.554	19.6229	15.5989	4.80403	1.95504	0.547223	-1.80085	4.45372	3.66506	7.82591	117	-1.94276	4.3132	1477010448800000
19.5683	15.7834	4.7153	2.0198	0.605436	19.9388	15.0864	19.5298	15.8203	4.80309	1.98241	0.547873	-1.92164	4.40193	3.66506	1.35816	118	-2.04678	4.24791	1477010448850000
19.4645	15.9967	4.71816	2.04923	0.604451	19.4748	16.0098	19.4307	16.039	4.80227	2.0098	0.548437	-2.04114	4.3469	0.0147324	1.35816	119	-2.17218	4.1884	1477010448900000
19.3636	16.2051	4.71584	2.0637	0.569246	19.1556	16.0022	19.3257	16.2549	4.80158	2.03722	0.548915	-2.15925	4.28868	0.0147324	1.85256	120	-2.23146	4.15449	1477010448950000
19.2543	16.3826	4.67239	2.09357	0.571846	19.238	16.2719	19.2148	16.4679	4.80101	2.06467	0.549305	-2.27586	4.22731	0.693081	1.85256	121	-2.33286	4.04833	1477010449000000
19.1366	16.5793	4.66551	2.1232	0.574959	19.4007	16.2962	19.0981	16.6777	4.80057	2.09213	0.549609	-2.39087	4.16284	0.693081	0.274357	122	-2.44816	3.97158	1477010449050000
19.0062	16.7893	4.68771	2.1519	0.574368	19.0029	16.8387	18.9757	16.8841	4.80025	2.11961	0.549826	-2.50418	4.0953	0.139256	0.274357	123	-2.57331	3.91826	1477010449100000
18.8489	16.9812	4.70208	2.21248	0.64363	18.8373	17.7112	18.8477	17.0872	4.80006	2.1471	0.549957	-2.61571	4.02476	0.139256	6.48894	124	-2.81443	3.76677	1477010449150000
18.6749	17.2162	4.79156	2.24716	0.644065	18.6148	17.3832	18.7142	17.2866	4.8	2.1746	0.55	-2.72534	3.95127	1.8446	6.48894	125	-2.99933	3.73671	1477010449200000
18.5733	17.4209	4.77166	2.22899	0.543695	18.8177	17.0316	18.5752	17.4822	4.80006	2.2021	0.549957	-2.83299	3.87489	1.8446	6.1297	126	-2.91876	3.77487	1477010449250000
18.3594	17.6127	4.83285	2.27635	0.563379	18.1023	17.5529	18.4309	17.674	4.80025	2.2296	0.549826	-2.93858	3.79568	3.83132	6.1297	127	-3.13387	3.67904	1477010449300000
18.2233	17.8045	4.82361	2.27836	0.508955	18.2749	17.4877	18.2814	17.8617	4.80057	2.25709	0.549609	-3.042	3.71372	3.83132	2.32457	128	-3.13528	3.66569	1477010449350000
18.092	17.9907	4.8054	2.29425	0.49939	18.2094	18.0461	18.1268	18.0453	4.80101	2.28457	0.549305	-3.14318	3.62906	0.905522	2.32457	129	-3.18108	3.60175	1477010449400000
17.9161	18.1453	4.79038	2.3386	0.536424	18.3021	17.498	17.9671	18.2246	4.80158	2.31204	0.548915	-3.24204	3.5418	0.905522	2.03333	130	-3.32717	3.4464	1477010449450000
17.7853	18.2879	4.72097	2.35998	0.532251	17.9018	18.2183	17.8026	18.3994	4.80227	2.33948	0.548437	-3.3385	3.45199	1.09863	2.03333	131	-3.35083	3.32559	1477010449500000
17.6521	18.4691	4.70477	2.36669	0.502869	18.8558	18.1364	17.6334	18.5697	4.80309	2.3669	0.547873	-3.43247	3.35973	1.09863	6.63744	132	-3.36153	3.29166	1477010449550000
17.4576	18.6508	4.75235	2.39442	0.504579	17.3845	18.7039	17.4595	18.7353	4.80403	2.3943	0.547223	-3.5239	3.26509	0.488032	6.63744	133	-3.48638	3.22954	1477010449600000
17.2769	18.7918	4.73693	2.43021	0.524193	17.7945	18.0801	17.281	18.8962	4.80509	2.42166	0.546486	-3.61271	3.16817	0.488032	1.78185	134	-3.58803	3.09266	1477010449650000
17.1157	18.9285	4.698	2.45463	0.523094	17.1762	18.8863	17.0983	19.0521	4.80628	2.44898	0.545663	-3.69883	3.06904	0.324572	1.78185	135	-3.63239	2.97942	1477010449700000
16.9485	19.0988	4.7059	2.46632	0.500927	16.9398	19.7311	16.9113	19.203	4.80759	2.47627	0.544754	-3.78221	2.9678	0.324572	3.02618	136	-3.67312	2.94172	1477010449750000
16.7315	19.2146	4.70835	2.50698	0.517273	16.5734	19.052	16.7201	19.3488	4.80903	2.5035	0.543759	-3.86278	2.86455	2.71716	3.02618	137	-3.79164	2.79142	1477010449800000
16.5413	19.3678	4.7264	2.53119	0.519945	16.1674	20.2201	16.5251	19.4894	4.81058	2.53069	0.542677	-3.9405	2.75938	2.71716	3.24369	138	-3.87289	2.70916	1477010449850000
16.3161	19.5292	4.79059	2.55682	0.518215	16.2338	19.6171	16.3262	19.6246	4.81225	2.55783	0.54151	-4.01531	2.65237	0.864523	3.24369	139	-3.99456	2.64447	1477010449900000
16.0932	19.6122	4.7721	2.60864	0.558469	16.4366	18.2742	16.1237	19.7545	4.81404	2.5849	0.540258	-4.08716	2.54364	0.864523	10.0917	140	-4.11026	2.4246	1477010449950000
